run	lumisection	event
1	178	9095
1	179	9150
1	179	9167
1	179	9191
1	180	9213
1	180	9210
1	180	9206
1	180	9236
1	180	9279
1	180	9296
1	181	9325
1	181	9363
1	181	9380
1	181	9371
1	181	9387
1	182	9413
1	182	9427
1	182	9431
1	182	9480
1	183	9507
1	183	9520
1	183	9541
1	184	9601
1	184	9639
1	184	9654
1	184	9659
1	184	9676
1	184	9673
1	184	9665
1	184	9679
1	184	9699
1	185	9710
1	185	9716
1	185	9727
1	185	9728
1	185	9743
1	185	9776
1	185	9788
1	186	9841
1	186	9850
1	186	9873
1	186	9888
1	186	9885
1	187	9914
1	187	9937
1	187	9945
1	187	9946
1	187	9954
1	187	9938
1	187	9971
1	187	9978
1	188	10013
1	188	10059
1	188	10076
1	188	10097
1	189	10104
1	189	10142
1	189	10164
1	189	10167
1	190	10202
1	190	10255
1	191	10313
1	191	10316
1	191	10304
1	191	10363
1	192	10406
1	192	10415
1	192	10426
1	192	10453
1	193	10520
1	193	10574
1	193	10593
1	194	10629
1	194	10647
1	194	10678
1	194	10672
1	194	10679
1	195	10731
1	195	10738
1	195	10750
1	195	10767
1	196	10835
1	196	10827
1	196	10856
1	196	10859
1	196	10881
1	196	10894
1	197	10922
1	197	10930
1	197	10961
1	197	10929
1	197	10972
1	197	10983
1	197	10992
1	198	11012
1	198	11017
1	198	11020
1	198	11059
1	198	11088
1	199	11114
1	199	11195
1	200	11208
1	200	11233
1	200	11249
1	201	11333
1	201	11385
1	201	11377
1	201	11400
1	202	11412
1	202	11426
1	202	11422
1	202	11467
1	202	11491
1	202	11497
1	203	11501
1	203	11517
1	203	11560
1	203	11579
1	203	11589
1	203	11598
1	204	11641
1	204	11651
1	205	11714
1	205	11761
1	205	11783
1	205	11771
1	206	11809
1	206	11808
1	206	11857
1	206	11845
1	206	11893
1	207	11934
1	207	11945
1	207	11958
1	207	11983
1	207	12000
1	207	11996
1	208	12020
1	208	12028
1	208	12062
1	208	12061
1	208	12085
1	208	12097
1	208	12098
1	208	12100
1	209	12134
1	209	12145
1	209	12159
1	209	12180
1	210	12233
1	210	12247
1	210	12268
1	210	12267
1	211	12321
1	211	12349
1	212	12409
1	212	12431
1	212	12441
1	212	12460
1	212	12486
1	212	12474
1	213	12538
1	213	12532
1	213	12558
1	213	12564
1	213	12576
1	213	12582
1	213	12592
1	213	12580
1	214	12612
1	214	12631
1	214	12649
1	214	12670
1	215	12703
1	215	12751
1	215	12743
1	215	12774
1	215	12770
1	215	12775
1	215	12788
1	216	12803
1	216	12809
1	216	12827
1	216	12886
1	217	12907
1	217	12919
1	217	12941
1	217	12966
1	217	12972
1	217	12987
1	218	13008
1	218	13039
1	218	13066
1	218	13063
1	219	13101
1	219	13132
1	219	13154
1	219	13156
1	219	13177
1	220	13203
1	220	13227
1	220	13253
1	220	13245
1	220	13242
1	220	13244
1	220	13290
1	221	13310
1	221	13330
1	221	13380
1	221	13395
1	222	13445
1	222	13428
1	223	13518
1	223	13526
1	223	13535
1	223	13557
1	223	13575
1	224	13603
1	224	13635
1	224	13613
1	224	13641
1	224	13676
1	225	13753
1	225	13754
1	225	13780
1	225	13776
1	225	13773
1	226	13808
1	226	13851
1	226	13874
1	226	13889
1	227	13918
1	227	13921
1	227	13954
1	227	13983
1	227	13979
1	227	13984
1	228	14012
1	228	14029
1	228	14036
1	228	14079
1	228	14086
1	229	14105
1	229	14130
1	229	14119
1	229	14154
1	229	14169
1	230	14204
1	230	14233
1	230	14205
1	230	14238
1	230	14249
1	230	14266
1	230	14267
1	231	14331
1	231	14340
1	231	14348
1	231	14361
1	231	14396
1	231	14397
1	232	14428
1	232	14418
1	232	14452
1	232	14465
1	232	14500
1	233	14518
1	233	14545
1	233	14541
1	233	14564
1	233	14585
1	233	14579
1	234	14618
1	234	14611
1	234	14617
1	234	14642
1	235	14714
1	235	14721
1	235	14737
1	235	14746
1	235	14765
1	235	14799
1	236	14818
1	236	14845
1	236	14838
1	236	14870
1	237	14925
1	237	15000
1	238	15020
1	238	15050
1	238	15052
1	238	15060
1	238	15068
1	238	15085
1	238	15090
1	239	15151
1	239	15157
1	240	15229
1	240	15228
1	240	15249
1	240	15296
1	241	15326
1	241	15338
1	241	15348
1	241	15367
1	241	15352
1	241	15377
1	241	15379
1	241	15387
1	242	15406
1	242	15473
1	242	15490
1	242	15492
1	243	15511
1	243	15532
1	243	15539
1	244	15618
1	244	15602
1	244	15626
1	244	15622
1	244	15620
1	244	15657
1	245	15709
1	245	15738
1	245	15739
1	245	15726
1	246	15863
1	246	15874
1	246	15893
1	247	15915
1	247	15960
1	247	15952
1	247	15999
1	248	16032
1	248	16038
1	248	16053
1	248	16056
1	248	16077
1	249	16118
1	249	16112
1	249	16169
1	249	16192
1	250	16215
1	250	16227
1	250	16228
1	250	16225
1	250	16241
1	250	16249
1	250	16256
1	250	16289
1	251	16301
1	251	16306
1	251	16325
1	251	16331
1	251	16340
1	251	16348
1	251	16369
1	251	16395
1	252	16435
1	252	16431
1	252	16456
1	252	16470
1	252	16495
1	253	16502
1	253	16514
1	253	16521
1	253	16543
1	253	16549
1	253	16547
1	253	16567
1	253	16582
1	254	16605
1	254	16650
1	254	16653
1	254	16666
1	255	16704
1	255	16719
1	255	16732
1	255	16738
1	255	16734
1	255	16787
1	256	16839
1	256	16833
1	256	16841
1	256	16871
1	257	16908
1	257	16942
1	257	16969
1	257	16964
1	257	16987
1	258	17009
1	258	17013
1	258	17051
1	258	17050
1	258	17061
1	258	17070
1	258	17079
1	258	17077
1	259	17138
1	259	17166
1	259	17167
1	259	17170
1	259	17177
1	259	17178
1	260	17230
1	260	17292
1	261	17326
1	261	17357
1	261	17363
1	261	17392
1	261	17389
1	261	17375
1	610	34867
1	610	34862
1	610	34864
1	610	34877
1	610	34896
1	611	34912
1	611	34953
1	611	34974
1	611	34981
1	611	34984
1	612	35031
1	612	35050
1	612	35051
1	612	35093
1	612	35088
1	612	35078
1	613	35108
1	613	35113
1	613	35125
1	613	35152
1	613	35173
1	613	35186
1	613	35194
1	614	35235
1	614	35247
1	614	35265
1	614	35273
1	614	35283
1	615	35356
1	616	35420
1	616	35436
1	616	35434
1	616	35452
1	616	35470
1	616	35466
1	616	35472
1	616	35498
1	617	35515
1	617	35532
1	617	35536
1	617	35588
1	617	35597
1	617	35600
1	618	35602
1	618	35619
1	618	35674
1	618	35682
1	618	35690
1	619	35703
1	619	35727
1	619	35748
1	619	35781
1	619	35789
1	620	35808
1	620	35813
1	620	35835
1	620	35821
1	621	35902
1	621	35922
1	621	35921
1	621	35945
1	621	35959
1	621	35956
1	621	35960
1	621	35974
1	621	35964
1	621	35994
1	621	36000
1	621	35991
1	622	36013
1	622	36027
1	622	36045
1	622	36066
1	622	36078
1	623	36122
1	623	36146
1	623	36182
1	623	36173
1	625	36311
1	625	36324
1	625	36327
1	625	36348
1	625	36358
1	625	36381
1	625	36384
1	627	36519
1	627	36513
1	627	36530
1	627	36540
1	627	36547
1	627	36577
1	627	36575
1	627	36597
1	627	36588
1	628	36658
1	628	36667
1	628	36669
1	629	36723
1	629	36708
1	629	36718
1	629	36748
1	629	36762
1	629	36796
1	629	36778
1	630	36816
1	630	36833
1	630	36843
1	630	36844
1	630	36861
1	630	36871
1	630	36899
1	631	36910
1	631	36924
1	631	36963
1	631	36974
1	631	36968
1	632	37010
1	632	37076
1	633	37109
1	633	37146
1	633	37148
1	633	37150
1	634	37212
1	634	37231
1	634	37252
1	634	37269
1	634	37279
1	634	37298
1	635	37307
1	635	37303
1	635	37319
1	635	37318
1	635	37316
1	635	37341
1	635	37374
1	636	37481
1	637	37502
1	637	37505
1	637	37504
1	637	37516
1	637	37551
1	637	37552
1	637	37586
1	637	37596
1	638	37604
1	638	37607
1	638	37658
1	638	37679
1	2756	113105
1	2756	113162
1	2756	113146
1	2756	113175
1	2756	113198
1	2757	113233
1	2757	113285
1	2758	113322
1	2758	113327
1	2758	113319
1	2758	113370
1	2758	113375
1	2758	113391
1	2759	113422
1	2759	113406
1	2759	113432
1	2759	113454
1	2759	113493
1	2759	113479
1	2759	113498
1	2759	113499
1	2760	113507
1	2760	113560
1	2760	113562
1	2760	113566
1	2760	113577
1	2760	113572
1	2760	113599
1	2761	113643
1	2761	113655
1	2761	113658
1	2761	113674
1	2761	113687
1	2762	113702
1	2762	113705
1	2762	113714
1	2762	113734
1	2762	113753
1	2763	113817
1	2763	113821
1	2763	113857
1	2763	113855
1	2763	113865
1	2763	113877
1	2763	113872
1	2763	113874
1	2763	113886
1	2764	113908
1	2764	113927
1	2764	113930
1	2764	113957
1	2764	113981
1	2764	113991
1	2764	114000
1	2765	114008
1	2765	114041
1	2765	114084
1	2766	114162
1	2766	114184
1	2766	114173
1	2766	114199
1	2767	114208
1	2767	114231
1	2767	114287
1	2767	114298
1	2768	114310
1	2768	114337
1	2768	114328
1	2768	114325
1	2768	114329
1	2768	114344
1	2768	114362
1	2768	114380
1	2768	114398
1	2769	114402
1	2769	114432
1	2769	114418
1	2769	114445
1	2769	114465
1	2769	114463
1	2769	114466
1	2770	114547
1	2770	114544
1	2770	114533
1	2770	114592
1	2771	114611
1	2771	114641
1	2771	114649
1	2771	114693
1	2772	114712
1	2772	114750
1	2772	114774
1	2773	114844
1	2773	114840
1	2773	114831
1	2773	114864
1	2773	114863
1	2773	114883
1	2773	114896
1	2774	114914
1	2774	114919
1	2774	114957
1	2774	114968
1	2774	114973
1	2774	114984
1	2775	115046
1	2775	115072
1	2776	115168
1	2776	115195
1	2777	115232
1	2777	115239
1	2777	115266
1	2777	115270
1	2777	115272
1	2778	115317
1	2778	115324
1	2778	115309
1	2778	115323
1	2778	115358
1	2778	115356
1	2778	115396
1	2778	115394
1	2778	115400
1	2779	115421
1	2779	115447
1	2780	115507
1	2780	115510
1	2780	115520
1	2780	115515
1	2780	115559
1	2780	115577
1	2781	115606
1	2781	115623
1	2781	115621
1	2781	115637
1	2781	115674
1	2782	115706
1	2782	115758
1	2782	115774
1	2783	115893
1	2784	115903
1	2784	115902
1	2784	115901
1	2784	115943
1	2784	115953
1	2784	115986
1	3858	124721
1	3858	124761
1	3858	124743
1	3858	124744
1	3858	124752
1	3858	124770
1	3858	124783
1	3859	124815
1	3859	124825
1	3859	124824
1	3859	124834
1	3859	124880
1	3859	124890
1	3860	124922
1	3860	124927
1	3860	124938
1	3860	124948
1	3860	124963
1	3860	124980
1	3861	125009
1	3861	125020
1	3861	125002
1	3862	125175
1	3863	125212
1	3863	125239
1	3863	125252
1	3863	125237
1	3863	125257
1	3863	125251
1	3863	125272
1	3863	125284
1	3864	125334
1	3864	125345
1	3864	125349
1	3864	125326
1	3864	125371
1	3865	125412
1	3865	125436
1	3865	125438
1	3866	125505
1	3866	125532
1	3866	125567
1	3866	125582
1	3867	125616
1	3867	125606
1	3867	125604
1	3867	125641
1	3867	125648
1	3867	125649
1	3867	125664
1	3867	125681
1	3867	125697
1	3868	125716
1	3868	125733
1	3868	125779
1	3868	125785
1	3868	125777
1	3868	125788
1	3869	125806
1	3869	125860
1	3869	125841
1	3870	125916
1	3870	125940
1	3870	125949
1	3870	125943
1	3871	126026
1	3871	126036
1	3871	126063
1	3871	126061
1	3871	126076
1	3872	126113
1	3872	126142
1	3873	126202
1	3873	126205
1	3873	126231
1	3874	126321
1	3874	126365
1	3874	126375
1	3874	126387
1	3874	126400
1	3874	126385
1	3875	126412
1	3875	126474
1	3875	126495
1	3876	126525
1	3876	126533
1	3876	126530
1	3876	126538
1	3876	126574
1	3877	126625
1	3877	126604
1	3877	126640
1	3877	126641
1	3878	126710
1	3878	126740
1	3878	126745
1	3878	126767
1	3878	126790
1	3878	126796
1	3879	126843
1	3879	126844
1	3879	126842
1	3879	126878
1	3880	126939
1	3880	126968
1	3880	126979
1	3880	126973
1	3881	127017
1	3881	127019
1	3881	127041
1	3881	127057
1	3882	127103
1	3882	127180
1	3882	127186
1	3882	127184
1	3883	127201
1	3883	127212
1	3883	127262
1	3883	127260
1	3884	127327
1	3884	127333
1	3884	127354
1	3884	127371
1	3884	127367
1	3884	127376
1	3884	127369
1	3884	127377
1	3884	127373
1	3884	127385
1	3885	127406
1	3885	127434
1	3885	127445
1	3885	127453
1	3885	127475
1	3886	127515
1	3886	127542
1	3886	127526
1	3886	127559
1	3886	127563
1	3886	127564
1	3886	127565
1	3886	127590
1	4873	130550
1	4873	130554
1	4873	130551
1	4873	130581
1	4874	130625
1	4874	130627
1	4874	130623
1	4874	130654
1	4874	130662
1	4874	130671
1	4874	130697
1	4875	130715
1	4875	130724
1	4875	130784
1	4875	130793
1	4876	130804
1	4876	130822
1	4876	130830
1	4876	130847
1	4876	130886
1	4877	130954
1	4877	130959
1	4877	130974
1	4878	131002
1	4878	131047
1	4879	131134
1	4880	131227
1	4880	131247
1	4880	131295
1	4881	131376
1	4881	131379
1	4881	131390
1	4882	131457
1	4882	131487
1	4883	131507
1	4883	131534
1	4883	131571
1	4883	131586
1	4883	131596
1	4884	131616
1	4884	131664
1	4884	131665
1	4884	131670
1	4884	131673
1	4885	131701
1	4885	131726
1	4885	131740
1	4885	131758
1	4885	131763
1	4885	131800
1	4886	131816
1	4886	131828
1	4886	131847
1	4886	131861
1	4887	131931
1	4887	131938
1	4887	131996
1	4888	132035
1	4889	132116
1	4889	132141
1	4889	132138
1	4889	132172
1	4889	132186
1	4890	132215
1	4890	132262
1	4891	132301
1	4891	132320
1	4891	132328
1	4891	132335
1	4891	132372
1	4892	132426
1	4892	132450
1	4892	132447
1	4892	132481
1	4892	132478
1	4892	132486
1	4893	132529
1	4893	132531
1	4893	132555
1	4893	132558
1	4893	132560
1	4893	132587
1	4893	132578
1	4894	132614
1	4894	132626
1	4894	132633
1	4894	132666
1	4894	132681
1	4895	132759
1	4895	132770
1	4895	132769
1	4895	132779
1	4896	132863
1	4896	132868
1	4896	132869
1	4897	132915
1	4897	132927
1	4897	132933
1	4897	132936
1	4897	132943
1	4897	132949
1	4897	132959
1	4897	132966
1	4897	132995
1	4897	132992
1	4898	133012
1	4898	133024
1	4898	133025
1	4898	133068
1	4899	133102
1	4899	133118
1	4899	133151
1	4900	133204
1	4900	133227
1	4900	133258
1	4900	133286
1	4901	133343
1	4901	133359
1	668	37720
1	668	37743
1	668	37740
1	668	37762
1	668	37785
1	669	37872
1	669	37894
1	669	37898
1	670	37903
1	670	37905
1	670	37930
1	670	37952
1	670	37978
1	670	37956
1	670	37991
1	671	38015
1	671	38021
1	671	38046
1	672	38115
1	672	38169
1	673	38217
1	673	38225
1	673	38249
1	673	38250
1	673	38256
1	674	38310
1	674	38324
1	674	38334
1	674	38341
1	674	38339
1	674	38340
1	674	38383
1	674	38375
1	675	38402
1	675	38444
1	675	38463
1	675	38486
1	675	38487
1	676	38554
1	676	38556
1	676	38565
1	677	38614
1	677	38616
1	677	38665
1	678	38716
1	678	38730
1	678	38742
1	678	38745
1	678	38780
1	679	38821
1	679	38834
1	679	38842
1	679	38862
1	680	38915
1	680	38905
1	680	38913
1	680	38908
1	680	38930
1	680	38974
1	681	39003
1	681	39022
1	681	39041
1	681	39087
1	682	39123
1	682	39142
1	682	39113
1	682	39164
1	682	39181
1	682	39179
1	682	39200
1	683	39214
1	683	39205
1	683	39247
1	683	39270
1	683	39267
1	683	39288
1	683	39269
1	684	39309
1	684	39341
1	684	39347
1	684	39349
1	684	39383
1	685	39405
1	685	39419
1	685	39411
1	685	39410
1	685	39439
1	685	39450
1	685	39460
1	686	39509
1	686	39520
1	686	39549
1	686	39556
1	686	39564
1	687	39671
1	687	39682
1	688	39717
1	688	39725
1	688	39796
1	689	39861
1	689	39893
1	689	39896
1	690	39906
1	690	39908
1	690	39935
1	690	39949
1	690	39954
1	690	39961
1	690	39988
1	690	39989
1	691	40017
1	691	40036
1	691	40045
1	691	40065
1	692	40105
1	692	40103
1	692	40112
1	692	40101
1	692	40129
1	692	40136
1	692	40137
1	692	40125
1	692	40122
1	692	40163
1	693	40221
1	693	40248
1	693	40277
1	693	40266
1	693	40283
1	694	40329
1	694	40368
1	695	40425
1	695	40454
1	695	40479
1	695	40500
1	696	40512
1	696	40522
1	696	40508
1	696	40560
1	696	40572
1	320	31924
1	320	31927
1	320	31942
1	320	31956
1	320	31960
1	320	31961
1	320	31974
1	321	32010
1	321	32008
1	321	32032
1	321	32052
1	321	32051
1	321	32070
1	321	32093
1	322	32117
1	322	32135
1	322	32137
1	322	32141
1	322	32121
1	323	32207
1	323	32261
1	324	32301
1	324	32310
1	324	32321
1	324	32385
1	324	32400
1	324	32395
1	325	32402
1	325	32441
1	325	32434
1	326	32512
1	326	32536
1	326	32545
1	326	32597
1	327	32611
1	327	32616
1	327	32659
1	327	32667
1	327	32662
1	327	32678
1	327	32695
1	328	32723
1	328	32718
1	328	32763
1	328	32759
1	329	32812
1	329	32865
1	329	32879
1	330	32915
1	330	32965
1	330	32994
1	331	33014
1	331	33072
1	331	33080
1	332	33104
1	332	33101
1	332	33192
1	333	33218
1	333	33298
1	334	33321
1	334	33352
1	334	33376
1	334	33385
1	334	33389
1	335	33442
1	335	33443
1	335	33469
1	336	33508
1	336	33529
1	336	33532
1	336	33548
1	336	33542
1	336	33569
1	336	33563
1	336	33587
1	337	33620
1	337	33657
1	337	33699
1	338	33702
1	338	33717
1	338	33744
1	338	33765
1	339	33841
1	339	33877
1	339	33873
1	339	33900
1	340	33911
1	340	33949
1	340	33935
1	340	33942
1	340	33980
1	341	34028
1	342	34113
1	342	34116
1	342	34114
1	342	34121
1	342	34191
1	343	34219
1	343	34222
1	343	34225
1	343	34259
1	343	34261
1	344	34302
1	344	34326
1	344	34373
1	345	34402
1	345	34466
1	345	34481
1	345	34493
1	346	34503
1	346	34573
1	346	34558
1	346	34598
1	346	34600
1	347	34639
1	347	34657
1	347	34688
1	347	34691
1	347	34694
1	348	34739
1	1074	107310
1	1074	107317
1	1074	107326
1	1074	107312
1	1074	107340
1	1074	107357
1	1074	107369
1	1074	107370
1	1074	107397
1	1075	107425
1	1075	107427
1	1075	107469
1	1075	107496
1	1076	107513
1	1076	107524
1	1076	107547
1	1076	107563
1	1076	107571
1	1077	107607
1	1077	107620
1	1077	107640
1	1077	107649
1	1077	107666
1	1077	107658
1	1078	107710
1	1078	107712
1	1078	107702
1	1078	107734
1	1078	107739
1	1078	107769
1	1078	107761
1	1078	107798
1	1079	107829
1	1079	107846
1	1079	107850
1	1079	107863
1	1079	107875
1	1079	107871
1	1079	107890
1	1080	107923
1	1080	107917
1	1080	107955
1	1080	107992
1	1080	107985
1	1081	108033
1	1081	108032
1	1081	108068
1	1081	108064
1	1081	108075
1	1082	108108
1	1082	108129
1	1082	108143
1	1083	108253
1	1083	108264
1	1083	108282
1	1083	108281
1	1084	108310
1	1084	108307
1	1084	108333
1	1084	108337
1	1084	108332
1	1084	108361
1	1084	108374
1	1085	108416
1	1085	108430
1	1085	108404
1	1085	108429
1	1085	108457
1	1085	108490
1	1086	108511
1	1086	108542
1	1086	108544
1	1086	108565
1	1086	108574
1	1086	108581
1	1086	108595
1	1087	108626
1	1087	108624
1	1087	108642
1	1087	108644
1	1087	108650
1	1087	108690
1	1088	108711
1	1088	108737
1	1088	108783
1	1088	108796
1	1088	108789
1	1088	108793
1	1088	108782
1	1089	108809
1	1089	108835
1	1089	108891
1	1090	108903
1	1090	108913
1	1090	108929
1	1090	108956
1	1090	108948
1	1091	109024
1	1091	109039
1	1091	109094
1	1092	109102
1	1092	109117
1	1092	109124
1	1092	109121
1	1092	109129
1	1092	109116
1	1092	109167
1	1092	109171
1	1093	109220
1	1093	109221
1	1093	109242
1	1093	109263
1	1093	109271
1	1093	109298
1	1094	109312
1	1094	109348
1	1094	109393
1	1095	109407
1	1095	109416
1	1095	109419
1	1095	109457
1	1095	109471
1	1095	109477
1	1095	109485
1	1096	109515
1	1096	109506
1	1096	109520
1	1096	109538
1	1096	109564
1	1096	109575
1	1096	109567
1	1096	109572
1	1096	109586
1	1097	109611
1	1097	109624
1	1097	109635
1	1097	109613
1	1097	109655
1	1097	109678
1	1098	109725
1	1098	109742
1	1098	109748
1	1098	109775
1	1098	109764
1	1098	109766
1	1098	109785
1	1098	109790
1	1099	109808
1	1099	109813
1	1099	109837
1	1099	109829
1	1099	109839
1	1099	109842
1	1099	109864
1	1099	109874
1	1100	109930
1	1100	109937
1	1100	109951
1	1100	109974
1	1100	109994
1	1102	110113
1	1102	110142
1	1102	110165
1	1102	110153
1	1102	110195
1	1102	110181
1	1102	110194
1	1654	165312
1	1654	165315
1	1654	165319
1	1654	165354
1	1654	165367
1	1654	165380
1	1654	165390
1	1655	165417
1	1655	165435
1	1655	165460
1	1656	165516
1	1656	165524
1	1656	165510
1	1656	165555
1	1656	165582
1	1656	165595
1	1656	165589
1	1657	165613
1	1657	165615
1	1657	165678
1	1658	165712
1	1658	165717
1	1658	165788
1	1659	165826
1	1659	165844
1	1659	165866
1	1659	165860
1	1660	165910
1	1660	165902
1	1660	165944
1	1660	165950
1	1660	165940
1	1661	166025
1	1661	166018
1	1661	166042
1	1661	166034
1	1661	166090
1	1661	166100
1	1662	166107
1	1662	166126
1	1662	166140
1	1662	166116
1	1662	166111
1	1662	166175
1	1662	166158
1	1662	166182
1	1663	166226
1	1663	166230
1	1663	166246
1	1663	166277
1	1663	166284
1	1664	166378
1	1665	166424
1	1665	166413
1	1665	166435
1	1665	166494
1	1666	166535
1	1666	166534
1	1666	166551
1	1666	166570
1	1667	166635
1	1667	166678
1	1667	166669
1	1667	166671
1	1667	166683
1	1668	166741
1	1668	166752
1	1668	166790
1	1668	166777
1	1669	166877
1	1669	166899
1	1670	166907
1	1670	166993
1	1670	166988
1	1671	167022
1	1671	167040
1	1671	167049
1	1671	167088
1	1672	167141
1	1672	167137
1	1672	167187
1	1673	167208
1	1673	167217
1	1673	167243
1	1673	167250
1	1673	167258
1	1673	167275
1	1674	167302
1	1674	167371
1	1674	167377
1	1675	167410
1	1675	167439
1	1675	167477
1	1675	167480
1	1675	167464
1	1676	167508
1	1676	167517
1	1676	167523
1	1676	167582
1	1677	167612
1	1677	167661
1	1677	167667
1	1677	167681
1	1678	167715
1	1678	167720
1	1678	167740
1	1678	167763
1	1678	167776
1	1678	167793
1	1679	167832
1	1679	167835
1	1679	167846
1	1679	167878
1	1680	167906
1	1680	167923
1	1680	167934
1	1681	168003
1	1681	168045
1	1681	168046
1	1681	168066
1	1681	168088
1	1681	168099
1	1681	168097
1	1682	168114
1	1682	168125
1	1682	168148
1	1682	168150
1	1682	168145
1	1682	168163
1	1682	168153
1	1828	182777
1	1828	182766
1	1828	182797
1	1829	182879
1	1829	182891
1	1829	182897
1	1830	182903
1	1830	182926
1	1830	182917
1	1830	182924
1	1830	182957
1	1830	182948
1	1830	182939
1	1831	183025
1	1831	183082
1	1831	183085
1	1831	183075
1	1831	183093
1	1832	183106
1	1832	183127
1	1832	183158
1	1832	183145
1	1832	183147
1	1832	183173
1	1833	183254
1	1834	183327
1	1834	183319
1	1834	183346
1	1834	183372
1	1834	183355
1	1834	183391
1	1835	183435
1	1835	183476
1	1835	183492
1	1836	183541
1	1836	183555
1	1836	183565
1	1836	183567
1	1837	183630
1	1837	183645
1	1837	183648
1	1837	183662
1	1838	183711
1	1838	183767
1	1839	183822
1	1839	183828
1	1839	183824
1	1839	183823
1	1839	183852
1	1839	183854
1	1839	183883
1	1840	183914
1	1840	183906
1	1840	183920
1	1840	183916
1	1840	183931
1	1840	183934
1	1840	183956
1	1840	183952
1	1841	184009
1	1841	184028
1	1841	184060
1	1841	184086
1	1841	184073
1	1841	184098
1	1842	184118
1	1842	184119
1	1842	184150
1	1842	184149
1	1842	184143
1	1842	184161
1	1842	184163
1	1842	184187
1	1843	184216
1	1843	184221
1	1843	184218
1	1843	184233
1	1843	184238
1	1843	184259
1	1843	184270
1	1843	184279
1	1843	184291
1	1844	184341
1	1844	184366
1	1845	184426
1	1845	184436
1	1845	184471
1	1845	184500
1	1845	184478
1	1846	184518
1	1846	184519
1	1846	184567
1	1847	184614
1	1847	184626
1	1847	184636
1	1847	184691
1	1847	184698
1	1847	184696
1	1848	184720
1	1848	184715
1	1848	184743
1	1848	184799
1	1849	184817
1	1849	184809
1	1849	184847
1	1849	184858
1	1849	184864
1	1850	184904
1	1851	185015
1	1851	185017
1	1851	185040
1	1851	185049
1	1852	185121
1	1852	185142
1	1852	185186
1	1853	185202
1	1853	185214
1	1853	185286
1	1854	185338
1	1854	185356
1	1854	185374
1	1854	185383
1	1854	185387
1	1855	185448
1	1855	185467
1	1855	185475
1	1855	185495
1	1856	185506
1	1856	185528
1	1856	185558
1	1856	185599
1	1886	188589
1	1887	188606
1	1887	188631
1	1888	188705
1	1888	188704
1	1888	188721
1	1888	188718
1	1888	188738
1	1888	188768
1	1888	188788
1	1889	188813
1	1889	188830
1	1889	188837
1	1889	188829
1	1889	188852
1	1889	188873
1	1890	188906
1	1891	189003
1	1891	189001
1	1891	189022
1	1891	189054
1	1891	189050
1	1891	189085
1	1892	189108
1	1892	189159
1	1892	189178
1	1893	189204
1	1893	189207
1	1893	189269
1	1894	189307
1	1894	189333
1	1895	189433
1	1895	189413
1	1895	189481
1	1895	189486
1	1895	189494
1	1896	189533
1	1896	189561
1	1896	189567
1	1896	189574
1	1896	189581
1	1897	189651
1	1897	189666
1	1898	189701
1	1898	189702
1	1898	189740
1	1898	189754
1	1898	189766
1	1898	189775
1	1899	189804
1	1899	189827
1	1899	189851
1	1899	189864
1	1899	189873
1	1899	189886
1	1900	189922
1	1900	189957
1	1900	189988
1	1901	190006
1	1901	190032
1	1901	190019
1	1901	190053
1	1902	190101
1	1902	190116
1	1902	190129
1	1902	190123
1	1902	190163
1	1902	190165
1	1902	190173
1	1902	190172
1	1903	190220
1	1903	190209
1	1903	190202
1	1903	190260
1	1903	190292
1	1904	190302
1	1904	190319
1	1904	190314
1	1904	190333
1	1904	190355
1	1905	190402
1	1905	190406
1	1905	190431
1	1905	190490
1	1905	190497
1	1906	190521
1	1906	190530
1	1906	190534
1	1906	190589
1	1907	190620
1	1907	190660
1	1907	190675
1	1907	190692
1	1908	190701
1	1908	190725
1	1908	190751
1	1908	190773
1	1908	190792
1	1909	190825
1	1909	190818
1	1909	190817
1	1909	190829
1	1909	190834
1	1909	190867
1	1909	190899
1	1909	190900
1	1909	190889
1	1910	190920
1	1910	190918
1	1910	190926
1	1910	190947
1	1910	190952
1	1911	191009
1	1911	191022
1	1911	191030
1	1911	191043
1	1911	191052
1	1911	191079
1	1912	191128
1	1912	191126
1	1912	191147
1	1912	191181
1	1913	191205
1	1913	191219
1	1913	191250
1	1913	191273
1	1913	191263
1	1914	191352
1	1914	191347
1	1944	194319
1	1944	194330
1	1944	194349
1	1944	194381
1	1944	194395
1	1945	194414
1	1945	194454
1	1945	194455
1	1945	194492
1	1945	194494
1	1946	194521
1	1946	194575
1	1946	194583
1	1947	194635
1	1947	194649
1	1947	194659
1	1947	194656
1	1948	194728
1	1948	194719
1	1948	194755
1	1948	194748
1	1948	194769
1	1948	194787
1	1949	194849
1	1949	194828
1	1949	194879
1	1949	194899
1	1949	194897
1	1949	194891
1	1950	194919
1	1950	194913
1	1950	194948
1	1951	195011
1	1951	195006
1	1951	195019
1	1951	195013
1	1951	195024
1	1951	195075
1	1951	195084
1	1952	195123
1	1952	195119
1	1952	195148
1	1952	195152
1	1952	195189
1	1953	195201
1	1953	195223
1	1953	195256
1	1954	195314
1	1954	195377
1	1954	195395
1	1955	195431
1	1955	195436
1	1955	195471
1	1956	195523
1	1956	195516
1	1956	195566
1	1957	195633
1	1957	195653
1	1957	195657
1	1957	195635
1	1957	195655
1	1957	195663
1	1958	195706
1	1958	195741
1	1958	195792
1	1958	195794
1	1959	195811
1	1959	195898
1	1960	195915
